Fx Fz M_max M_min
13.6 5 0 0
13.7 5 0 0
13.8 5 0 0
13.9 5 0 0
14 5 0 0
14.1 5 0 0
14.2 5 0 0
14.3 5 0 0
14.4 5 0 0
14.5 5 0 0
14.6 5 0 0
14.7 5 0 0
14.8 5 0 0
14.9 5 0 0
15 5 0 0
15.1 5 0 0
15.2 5 0 0
15.3 5 0 0
15.4 5 0 0
15.5 5 0 0
15.6 5 0 0
15.7 5 0 0
15.8 5 0 0
15.9 5 0 0
16 5 0 0
16.1 5 0 0
16.2 5 0 0
16.3 5 0 0
16.4 5 0 0
16.5 5 0 0
16.6 5 0 0
16.7 5 0 0
16.8 5 0 0
16.9 5 0 0
17 5 0 0
17.1 5 0 0
17.2 5 0 0
17.3 5 0 0
17.4 5 0 0
17.5 5 0 0
17.6 5 0 0
17.7 5 0 0
17.8 5 0 0
17.9 5 0 0
18 5 0 0
18.1 5 0 0
18.2 5 0 0
18.3 5 0 0
18.4 5 0 0
18.5 5 0 0
18.6 5 0 0
18.7 5 0 0
18.8 5 0 0
18.9 5 0 0
19 5 0 0
19.1 5 0 0
19.2 5 0 0
19.3 5 0 0
19.4 5 0 0
19.5 5 0 0
19.6 5 0 0
19.7 5 0 0
19.8 5 0 0
19.9 5 0 0
-20 6 0 0
-19.9 6 0 0
-19.8 6 0 0
-19.7 6 0 0
-19.6 6 0 0
-19.5 6 0 0
-19.4 6 0 0
-19.3 6 0 0
-19.2 6 0 0
-19.1 6 0 0
-19 6 0 0
-18.9 6 0 0
-18.8 6 0 0
-18.7 6 0 0
-18.6 6 0 0
-18.5 6 0 0
-18.4 6 0 0
-18.3 6 0 0
-18.2 6 0 0
-18.1 6 0 0
-18 6 0 0
-17.9 6 0 0
-17.8 6 0 0
-17.7 6 0 0
-17.6 6 0 0
-17.5 6 0 0
-17.4 6 0 0
-17.3 6 0 0
-17.2 6 0 0
-17.1 6 0 0
-17 6 0 0
-16.9 6 0 0
-16.8 6 0 0
-16.7 6 0 0
-16.6 6 0 0
-16.5 6 0 0
-16.4 6 0 0
-16.3 6 0 0
-16.2 6 0 0
-16.1 6 0 0
-16 6 0 0
-15.9 6 0 0
-15.8 6 0 0
-15.7 6 0 0
-15.6 6 0 0
-15.5 6 0 0
-15.4 6 0 0
-15.3 6 0 0
-15.2 6 0 0
-15.1 6 0 0
-15 6 0 0
-14.9 6 0 0
-14.8 6 0 0
-14.7 6 0 0
-14.6 6 0 0
-14.5 6 0 0
-14.4 6 0 0
-14.3 6 0 0
-14.2 6 0 0
-14.1 6 0 0
-14 6 0 0
-13.9 6 0 0
-13.8 6 0 0
-13.7 6 0 0
-13.6 6 0 0
-13.5 6 0 0
-13.4 6 0 0
-13.3 6 0 0
-13.2 6 0 0
-13.1 6 0 0
-13 6 0 0
-12.9 6 0 0
-12.8 6 0 0
-12.7 6 0 0
-12.6 6 0 0
-12.5 6 0 0
-12.4 6 0 0
-12.3 6 0 0
-12.2 6 0 0
-12.1 6 0 0
-12 6 0 0
-11.9 6 0 0
-11.8 6 0 0
-11.7 6 0 0
-11.6 6 0 0
-11.5 6 0 0
-11.4 6 0 0
-11.3 6 0 0
-11.2 6 0 0
-11.1 6 0 0
-11 6 0 0
-10.9 6 0 0
-10.8 6 0 0
-10.7 6 0 0
-10.6 6 0 0
-10.5 6 0 0
-10.4 6 0 0
-10.3 6 0 0
-10.2 6 0 0
-10.1 6 0 0
-10 6 0 0
-9.9 6 0 0
-9.8 6 0 0
-9.7 6 0 0
-9.6 6 0 0
-9.5 6 0 0
-9.4 6 0 0
-9.3 6 0 0
-9.2 6 0 0
-9.1 6 0 0
-9 6 0 0
-8.9 6 0 0
-8.8 6 0 0
-8.7 6 0 0
-8.6 6 0 0
-8.5 6 0 0
-8.4 6 0 0
-8.3 6 0 0
-8.2 6 0 0
-8.1 6 0 0
-8 6 0 0
-7.9 6 0 0
-7.8 6 0 0
-7.7 6 0 0
-7.6 6 0 0
-7.5 6 0 0
-7.4 6 0 0
-7.3 6 0 0
-7.2 6 0 0
-7.1 6 0 0
-7 6 0 0
-6.9 6 0 0
-6.8 6 0 0
-6.7 6 0 0
-6.6 6 0 0
-6.5 6 0 0
-6.4 6 0 0
-6.3 6 0 0
-6.2 6 0 0
-6.1 6 0 0
-6 6 0 0
-5.9 6 0 0
-5.8 6 0 0
-5.7 6 0 0
-5.6 6 0 0
-5.5 6 0 0
-5.4 6 0 0
-5.3 6 0 0
-5.2 6 0 0
-5.1 6 0 0
-5 6 0 0
-4.9 6 0 0
-4.8 6 0 0
-4.7 6 0 0
-4.6 6 0 0
-4.5 6 0 0
-4.4 6 0 0
-4.3 6 0 0
-4.2 6 0 0
-4.1 6 0 0
-4 6 0 0
-3.9 6 0 0
-3.8 6 0 0
-3.7 6 0 0
-3.6 6 0 0
-3.5 6 0 0
-3.4 6 0 0
-3.3 6 0 0
-3.2 6 0 0
-3.1 6 0 0
-3 6 0 0
-2.9 6 0 0
-2.8 6 0 0
-2.7 6 0 0
-2.6 6 0 0
-2.5 6 0 0
-2.4 6 0 0
-2.3 6 0.0873759 0.0865011
-2.2 6 0.0832739 0.082988
-2.1 6 0.0800467 0.0786002
-2 6 0.0768195 0.0742123
-1.9 6 0.0735923 0.0698245
-1.8 6 0.0703651 0.0654366
-1.7 6 0.067138 0.0610488
-1.6 6 0.0639108 0.0566609
-1.5 6 0.0606836 0.0522731
-1.4 6 0.0574564 0.0478852
-1.3 6 0.0542292 0.0434973
-1.2 6 0.051002 0.0391095
-1.1 6 0.0477748 0.0347216
-1 6 0.0445476 0.0303338
-0.9 6 0.0413204 0.0259459
-0.8 6 0.0380933 0.0215581
-0.7 6 0.0348661 0.0171702
-0.6 6 0.0316389 0.0127824
-0.5 6 0.0284117 0.0083945
-0.4 6 0.0251845 0.00400665
-0.3 6 0.0219573 -0.000381208
-0.2 6 0.0187301 -0.00476906
-0.1 6 0.0192819 -0.00904854
1.52933e-14 6 0.0122757 -0.0122757
0.1 6 0.00537792 -0.0155029
0.2 6 0.00476906 -0.0187301
0.3 6 0.000381208 -0.0219573
0.4 6 -0.00400665 -0.0251845
0.5 6 -0.0083945 -0.0284117
0.6 6 -0.0127824 -0.0316389
0.7 6 -0.0171702 -0.0348661
0.8 6 -0.0215581 -0.0380933
0.9 6 -0.0259459 -0.0413204
1 6 -0.0303338 -0.0445476
1.1 6 -0.0347216 -0.0477748
1.2 6 -0.0391095 -0.051002
1.3 6 -0.0434973 -0.0542292
1.4 6 -0.0478852 -0.0574564
1.5 6 -0.0522731 -0.0606836
1.6 6 -0.0566609 -0.0639108
1.7 6 -0.0610488 -0.067138
1.8 6 -0.0654366 -0.0703651
1.9 6 -0.0698245 -0.0735923
2 6 -0.0742123 -0.0768195
2.1 6 -0.0786002 -0.0800467
2.2 6 -0.082988 -0.0832739
2.3 6 -0.0865011 -0.0873759
2.4 6 0 0
2.5 6 0 0
2.6 6 0 0
2.7 6 0 0
2.8 6 0 0
2.9 6 0 0
3 6 0 0
3.1 6 0 0
3.2 6 0 0
3.3 6 0 0
3.4 6 0 0
3.5 6 0 0
3.6 6 0 0
3.7 6 0 0
3.8 6 0 0
3.9 6 0 0
4 6 0 0
4.1 6 0 0
4.2 6 0 0
4.3 6 0 0
4.4 6 0 0
4.5 6 0 0
4.6 6 0 0
4.7 6 0 0
4.8 6 0 0
4.9 6 0 0
5 6 0 0
5.1 6 0 0
5.2 6 0 0
5.3 6 0 0
5.4 6 0 0
5.5 6 0 0
5.6 6 0 0
5.7 6 0 0
5.8 6 0 0
5.9 6 0 0
6 6 0 0
6.1 6 0 0
6.2 6 0 0
6.3 6 0 0
6.4 6 0 0
6.5 6 0 0
6.6 6 0 0
6.7 6 0 0
6.8 6 0 0
6.9 6 0 0
7 6 0 0
7.1 6 0 0
7.2 6 0 0
7.3 6 0 0
7.4 6 0 0
7.5 6 0 0
7.6 6 0 0
7.7 6 0 0
7.8 6 0 0
7.9 6 0 0
8 6 0 0
8.1 6 0 0
8.2 6 0 0
8.3 6 0 0
8.4 6 0 0
8.5 6 0 0
8.6 6 0 0
8.7 6 0 0
8.8 6 0 0
8.9 6 0 0
9 6 0 0
9.1 6 0 0
9.2 6 0 0
9.3 6 0 0
9.4 6 0 0
9.5 6 0 0
9.6 6 0 0
9.7 6 0 0
9.8 6 0 0
9.9 6 0 0
10 6 0 0
10.1 6 0 0
10.2 6 0 0
10.3 6 0 0
10.4 6 0 0
10.5 6 0 0
10.6 6 0 0
10.7 6 0 0
10.8 6 0 0
10.9 6 0 0
11 6 0 0
11.1 6 0 0
11.2 6 0 0
11.3 6 0 0
11.4 6 0 0
11.5 6 0 0
11.6 6 0 0
11.7 6 0 0
11.8 6 0 0
11.9 6 0 0
12 6 0 0
12.1 6 0 0
12.2 6 0 0
12.3 6 0 0
12.4 6 0 0
12.5 6 0 0
12.6 6 0 0
12.7 6 0 0
12.8 6 0 0
12.9 6 0 0
13 6 0 0
13.1 6 0 0
13.2 6 0 0
13.3 6 0 0
13.4 6 0 0
13.5 6 0 0
13.6 6 0 0
13.7 6 0 0
13.8 6 0 0
13.9 6 0 0
14 6 0 0
14.1 6 0 0
14.2 6 0 0
14.3 6 0 0
14.4 6 0 0
14.5 6 0 0
14.6 6 0 0
14.7 6 0 0
14.8 6 0 0
14.9 6 0 0
15 6 0 0
15.1 6 0 0
15.2 6 0 0
15.3 6 0 0
15.4 6 0 0
15.5 6 0 0
15.6 6 0 0
15.7 6 0 0
15.8 6 0 0
15.9 6 0 0
16 6 0 0
16.1 6 0 0
16.2 6 0 0
16.3 6 0 0
16.4 6 0 0
16.5 6 0 0
16.6 6 0 0
16.7 6 0 0
16.8 6 0 0
16.9 6 0 0
17 6 0 0
17.1 6 0 0
17.2 6 0 0
17.3 6 0 0
17.4 6 0 0
17.5 6 0 0
17.6 6 0 0
17.7 6 0 0
17.8 6 0 0
17.9 6 0 0
18 6 0 0
18.1 6 0 0
18.2 6 0 0
18.3 6 0 0
18.4 6 0 0
18.5 6 0 0
18.6 6 0 0
18.7 6 0 0
18.8 6 0 0
18.9 6 0 0
19 6 0 0
19.1 6 0 0
19.2 6 0 0
19.3 6 0 0
19.4 6 0 0
19.5 6 0 0
19.6 6 0 0
19.7 6 0 0
19.8 6 0 0
19.9 6 0 0
